year   day  hour  min   field
2018   4 14 21    0.60
2018   4 14 22    0.67
2018   4 14 23    0.82
2018   4 14 24    0.84
2018   4 14 25    0.83
2018   4 14 26    0.68
2018   4 14 27    0.59
2018   4 14 28    0.76
2018   4 14 29    0.69
2018   4 14 30    0.76
2018   4 14 31    0.68
2018   4 14 32    0.78
2018   4 14 33    0.71
2018   4 14 34    0.79
2018   4 14 35    0.95
2018   4 14 36    0.93
2018   4 14 37    0.86
2018   4 14 38    0.85
2018   4 14 39    0.78
2018   4 14 40    0.69
2018   4 14 41    0.61
2018   4 14 42    0.26
2018   4 14 43    0.36
2018   4 14 44    0.82
2018   4 14 45    0.97
2018   4 14 46    0.62
2018   4 14 47    0.64
2018   4 14 48    0.69
2018   4 14 49    0.49
2018   4 14 50    1.03
2018   4 14 51    1.74
2018   4 14 52    1.88
2018   4 14 53    2.04
2018   4 14 54    1.90
2018   4 14 55    1.87
2018   4 14 56    1.77
2018   4 14 57    1.74
2018   4 14 58    1.77
2018   4 14 59    1.86
2018   4 15  0    1.98
2018   4 15  1    2.06
2018   4 15  2    2.13
2018   4 15  3    1.91
2018   4 15  4    2.03
2018   4 15  5    1.92
2018   4 15  6    1.66
2018   4 15  7    1.60
2018   4 15  8    1.39
2018   4 15  9    1.32
2018   4 15 10    1.28
2018   4 15 11    1.27
2018   4 15 12    1.18
2018   4 15 13    1.14
2018   4 15 14    1.02
2018   4 15 15    0.95
2018   4 15 16    0.90
2018   4 15 17    0.87
2018   4 15 18    0.77
2018   4 15 19    0.60
2018   4 15 20    0.63
2018   4 15 21    0.59
2018   4 15 22    0.39
2018   4 15 23    0.29
2018   4 15 24    0.29
2018   4 15 25    0.35
2018   4 15 26    0.59
2018   4 15 27    0.39
2018   4 15 28    0.32
2018   4 15 29    0.40
2018   4 15 30    0.41
2018   4 15 31    0.22
2018   4 15 32    0.62
2018   4 15 33    0.91
2018   4 15 34    0.88
2018   4 15 35    1.14
2018   4 15 36    1.92
2018   4 15 37    0.16
2018   4 15 38    0.06
2018   4 15 39    0.09
2018   4 15 40   -0.09
2018   4 15 41   -0.23
2018   4 15 42    0.05
2018   4 15 43    0.33
2018   4 15 44    0.32
2018   4 15 45   -0.23
2018   4 15 46   -0.49
2018   4 15 47   -0.64
2018   4 15 48   -1.56
2018   4 15 49   -1.88
2018   4 15 50   -2.18
2018   4 15 51   -2.15
2018   4 15 52   -2.51
2018   4 15 53   -2.21
2018   4 15 54   -2.13
2018   4 15 55   -2.17
2018   4 15 56   -2.10
2018   4 15 57   -2.03
2018   4 15 58   -1.97
2018   4 15 59   -1.98
2018   4 16  0   -1.93
2018   4 16  1   -1.89
2018   4 16  2   -1.92
2018   4 16  3   -1.92
2018   4 16  4   -2.08
2018   4 16  5   -2.05
2018   4 16  6   -2.03
2018   4 16  7   -2.02
2018   4 16  8   -1.97
2018   4 16  9   -2.08
2018   4 16 10   -2.20
2018   4 16 11   -2.32
2018   4 16 12   -2.29
2018   4 16 13   -2.25
2018   4 16 14   -2.28
2018   4 16 15   -2.24
2018   4 16 16   -2.22
2018   4 16 17   -2.18
2018   4 16 18   -2.22
2018   4 16 19   -2.29
2018   4 16 20   -2.40
2018   4 16 21   -2.46
2018   4 16 22   -2.40
2018   4 16 23   -2.32
2018   4 16 24   -2.23
2018   4 16 25   -2.16
2018   4 16 26   -2.26
2018   4 16 27   -1.99
2018   4 16 28   -2.00
2018   4 16 29   -1.97
2018   4 16 30   -2.12
2018   4 16 31   -2.12
2018   4 16 32   -2.15
2018   4 16 33   -2.16
2018   4 16 34   -2.25
2018   4 16 35   -2.27
2018   4 16 36   -2.33
2018   4 16 37   -2.47
2018   4 16 38   -2.52
2018   4 16 39   -2.48
2018   4 16 40   -2.45
2018   4 16 41   -2.42
2018   4 16 42   -2.35
2018   4 16 43   -2.25
2018   4 16 44   -2.19
2018   4 16 45   -2.38
2018   4 16 46   -2.28
2018   4 16 47   -2.22
2018   4 16 48   -2.13
2018   4 16 49   -2.11
2018   4 16 50   -2.10
2018   4 16 51   -2.43
2018   4 16 52   -2.40
2018   4 16 53   -2.35
2018   4 16 54   -2.15
2018   4 16 55   -2.20
2018   4 16 56   -2.11
2018   4 16 57   -2.27
2018   4 16 58   -2.17
2018   4 16 59   -1.96
2018   4 17  0   -1.94
2018   4 17  1   -2.11
2018   4 17  2   -2.23
2018   4 17  3   -2.24
2018   4 17  4   -2.28
2018   4 17  5   -2.14
2018   4 17  6   -2.25
2018   4 17  7   -2.45
2018   4 17  8   -2.20
2018   4 17  9   -2.11
2018   4 17 10   -2.02
2018   4 17 11   -1.91
2018   4 17 12   -1.95
2018   4 17 13   -2.07
2018   4 17 14   -1.88
2018   4 17 15   -1.93
2018   4 17 16   -1.98
2018   4 17 17   -1.90
2018   4 17 18   -1.72
2018   4 17 19   -1.74
2018   4 17 20   -2.72
2018   4 17 21   -2.65
2018   4 17 22   -2.59
2018   4 17 23   -2.61
2018   4 17 24   -2.56
2018   4 17 25   -2.68
2018   4 17 26   -2.53
2018   4 17 27   -2.40
2018   4 17 28   -2.23
2018   4 17 29   -2.72
2018   4 17 30   -2.88
2018   4 17 31   -2.72
2018   4 17 32   -2.68
2018   4 17 33   -2.74
2018   4 17 34   -2.82
2018   4 17 35   -2.65
2018   4 17 36   -2.88
2018   4 17 37   -2.81
2018   4 17 38   -2.98
2018   4 17 39   -2.84
2018   4 17 40   -2.81
2018   4 17 41   -2.87
2018   4 17 42   -2.78
2018   4 17 43   -2.90
2018   4 17 44   -2.84
2018   4 17 45   -2.90
2018   4 17 46   -2.91
2018   4 17 47   -3.04
2018   4 17 48   -3.10
2018   4 17 49   -3.10
2018   4 17 50   -3.12
2018   4 17 51   -3.14
2018   4 17 52   -3.18
2018   4 17 53   -3.21
2018   4 17 54   -3.17
2018   4 17 55   -3.14
2018   4 17 56   -3.07
2018   4 17 57   -2.99
2018   4 17 58   -3.03
2018   4 17 59   -3.12
2018   4 18  0   -3.03
2018   4 18  1   -2.99
2018   4 18  2   -2.99
2018   4 18  3   -3.02
2018   4 18  4   -2.98
2018   4 18  5   -2.94
2018   4 18  6   -3.05
2018   4 18  7   -3.07
2018   4 18  8   -3.15
2018   4 18  9   -3.13
2018   4 18 10   -3.17
2018   4 18 11   -3.18
2018   4 18 12   -3.11
2018   4 18 13   -3.07
2018   4 18 14   -3.02
2018   4 18 15   -3.01
2018   4 18 16   -3.04
2018   4 18 17   -2.74
2018   4 18 18   -2.62
2018   4 18 19   -2.57
2018   4 18 20   -2.43
2018   4 18 21   -1.66
2018   4 18 22   -0.96
2018   4 18 23    1.46
2018   4 18 24    1.84
2018   4 18 25    1.89
2018   4 18 26    1.77
2018   4 18 27    1.68
2018   4 18 28    1.71
2018   4 18 29    1.68
2018   4 18 30    1.72
2018   4 18 31    1.90
2018   4 18 32    1.91
2018   4 18 33    1.84
2018   4 18 34    1.79
2018   4 18 35    1.89
2018   4 18 36    1.94
2018   4 18 37    1.92
2018   4 18 38    2.05
2018   4 18 39    1.77
2018   4 18 40    1.77
2018   4 18 41    1.77
2018   4 18 42    1.56
2018   4 18 43    1.57
2018   4 18 44    1.56
2018   4 18 45    1.63
2018   4 18 46    1.63
2018   4 18 47    1.63
2018   4 18 48    1.36
2018   4 18 49    1.36
2018   4 18 50    1.20
2018   4 18 51    1.10
2018   4 18 52    0.94
2018   4 18 53    0.78
2018   4 18 54    0.62
2018   4 18 55    0.54
2018   4 18 56    0.36
2018   4 18 57    0.21
2018   4 18 58    0.16
2018   4 18 59   -0.04
2018   4 19  0   -0.24
2018   4 19  1   -0.42
2018   4 19  2   -0.55
2018   4 19  3   -0.60
2018   4 19  4   -0.77
2018   4 19  5   -0.92
2018   4 19  6   -1.07
2018   4 19  7   -1.18
2018   4 19  8   -1.32
2018   4 19  9   -1.29
2018   4 19 10   -1.34
2018   4 19 11   -1.35
2018   4 19 12   -1.25
2018   4 19 13   -1.35
2018   4 19 14   -1.37
2018   4 19 15   -1.44
2018   4 19 16   -1.60
2018   4 19 17   -1.73
2018   4 19 18   -1.95
2018   4 19 19   -1.98
2018   4 19 20   -1.81
2018   4 19 21   -1.27
2018   4 19 22   -1.49
2018   4 19 23   -1.62
2018   4 19 24   -1.43
2018   4 19 25   -1.62
2018   4 19 26   -1.56
2018   4 19 27   -1.58
2018   4 19 28   -1.45
2018   4 19 29   -1.46
2018   4 19 30   -1.56
2018   4 19 31   -1.63
2018   4 19 32   -1.77
2018   4 19 33   -1.76
2018   4 19 34   -1.68
2018   4 19 35   -1.70
2018   4 19 36   -1.65
2018   4 19 37   -1.67
2018   4 19 38   -1.72
2018   4 19 39   -2.00
2018   4 19 40   -2.24
2018   4 19 41   -2.02
2018   4 19 42   -2.14
2018   4 19 43   -2.42
2018   4 19 44   -2.24
2018   4 19 45   -2.35
2018   4 19 46   -2.30
2018   4 19 47   -2.44
2018   4 19 48   -2.40
2018   4 19 49   -2.37
2018   4 19 50   -2.22
2018   4 19 51   -2.50
2018   4 19 52   -2.40
2018   4 19 53   -2.27
2018   4 19 54   -1.90
2018   4 19 55   -2.47
2018   4 19 56   -2.35
2018   4 19 57   -2.26
2018   4 19 58   -2.47
2018   4 19 59   -3.05
2018   4 20  0   -3.15
2018   4 20  1   -3.12
2018   4 20  2   -2.91
2018   4 20  3   -2.90
2018   4 20  4   -2.99
2018   4 20  5   -3.15
2018   4 20  6   -3.11
2018   4 20  7   -3.24
2018   4 20  8   -3.18
2018   4 20  9   -3.11
2018   4 20 10   -2.63
2018   4 20 11   -2.36
2018   4 20 12   -2.00
2018   4 20 13   -2.43
2018   4 20 14   -2.57
2018   4 20 15   -2.35
2018   4 20 16   -1.87
2018   4 20 17   -0.82
2018   4 20 18   -1.01
2018   4 20 19   -1.11
2018   4 20 20   -1.38
2018   4 20 21   -1.58
2018   4 20 22   -1.17
2018   4 20 23   -1.34
2018   4 20 24   -1.86
2018   4 20 25   -2.33
2018   4 20 26   -2.41
2018   4 20 27   -2.20
2018   4 20 28   -1.46
2018   4 20 29   -1.34
2018   4 20 30   -1.33
2018   4 20 31   -1.54
2018   4 20 32   -1.51
2018   4 20 33   -1.65
2018   4 20 34   -1.59
2018   4 20 35   -1.42
2018   4 20 36   -1.07
2018   4 20 37   -0.79
2018   4 20 38   -0.16
2018   4 20 39   -0.40
2018   4 20 40   -0.70
2018   4 20 41   -0.61
2018   4 20 42   -1.60
2018   4 20 43   -0.67
2018   4 20 44   -1.31
2018   4 20 45   -1.43
2018   4 20 46   -1.23
2018   4 20 47   -1.67
2018   4 20 48   -1.58
2018   4 20 49   -0.95
2018   4 20 50   -0.87
2018   4 20 51   -1.33
2018   4 20 52   -1.14
2018   4 20 53   -1.17
2018   4 20 54   -1.20
2018   4 20 55   -1.15
2018   4 20 56   -1.21
2018   4 20 57   -1.37
2018   4 20 58   -1.31
2018   4 20 59   -1.83
2018   4 21  0   -1.71
2018   4 21  1   -0.77
2018   4 21  2   -1.35
2018   4 21  3   -0.83
2018   4 21  4   -0.93
2018   4 21  5   -1.40
2018   4 21  6   -1.06
2018   4 21  7   -1.77
2018   4 21  8   -2.06
2018   4 21  9   -2.10
2018   4 21 10   -1.92
2018   4 21 11   -1.99
2018   4 21 12   -2.08
2018   4 21 13   -2.08
2018   4 21 14   -1.99
2018   4 21 15   -1.90
2018   4 21 16   -1.12
2018   4 21 17   -1.02
2018   4 21 18   -1.92
2018   4 21 19   -1.73
2018   4 21 20   -1.78
2018   4 21 21   -2.07
2018   4 21 22   -2.02
2018   4 21 23   -2.00
2018   4 21 24   -2.16
2018   4 21 25   -1.97
2018   4 21 26   -2.09
2018   4 21 27   -1.77
2018   4 21 28    0.34
2018   4 21 29    0.65
2018   4 21 30    0.79
2018   4 21 31    1.20
2018   4 21 32    0.91
2018   4 21 33    0.51
2018   4 21 34    0.43
2018   4 21 35    0.40
2018   4 21 36    0.19
2018   4 21 37    0.06
2018   4 21 38    0.85
2018   4 21 39    0.85
2018   4 21 40    0.95
2018   4 21 41    1.30
2018   4 21 42    1.08
2018   4 21 43    1.21
2018   4 21 44    1.53
2018   4 21 45    1.54
2018   4 21 46    1.73
2018   4 21 47    1.66
2018   4 21 48    1.67
2018   4 21 49    1.67
2018   4 21 50    1.55
2018   4 21 51    1.70
2018   4 21 52    1.62
2018   4 21 53    1.62
2018   4 21 54    1.65
2018   4 21 55    1.55
2018   4 21 56    1.43
2018   4 21 57    1.60
2018   4 21 58    1.72
2018   4 21 59    1.76
2018   4 22  0    1.73
2018   4 22  1    1.68
2018   4 22  2    1.72
2018   4 22  3    1.53
2018   4 22  4    1.96
2018   4 22  5    1.89
2018   4 22  6    1.27
2018   4 22  7    1.17
2018   4 22  8    1.08
2018   4 22  9    1.34
2018   4 22 10    1.32
2018   4 22 11    1.65
2018   4 22 12    1.62
2018   4 22 13    1.53
2018   4 22 14    1.46
2018   4 22 15    1.55
2018   4 22 16    1.43
2018   4 22 17    0.90
2018   4 22 18    0.61
2018   4 22 19    0.45
2018   4 22 20   -0.04
2018   4 22 21    0.14
2018   4 22 22    0.69
2018   4 22 23    1.69
2018   4 22 24    1.69
2018   4 22 25    1.56
2018   4 22 26    1.55
2018   4 22 27    1.47
2018   4 22 28    1.29
2018   4 22 29    0.79
2018   4 22 30   -0.18
2018   4 22 31   -0.49
2018   4 22 32   -0.34
2018   4 22 33    0.13
2018   4 22 34    1.01
2018   4 22 35    1.36
2018   4 22 36    1.48
2018   4 22 37    1.07
2018   4 22 38    1.23
2018   4 22 39    1.70
2018   4 22 40    1.65
2018   4 22 41    1.56
2018   4 22 42    1.62
2018   4 22 43    1.68
2018   4 22 44    1.78
2018   4 22 45    1.78
2018   4 22 46    1.76
2018   4 22 47    1.82
2018   4 22 48    1.96
2018   4 22 49    2.11
2018   4 22 50    2.09
2018   4 22 51    1.94
2018   4 22 52    1.89
2018   4 22 53    2.06
2018   4 22 54    2.02
2018   4 22 55    1.97
2018   4 22 56    2.19
2018   4 22 57    2.44
2018   4 22 58    2.47
2018   4 22 59    2.63
2018   4 23  0    2.62
2018   4 23  1    2.03
2018   4 23  2    2.15
2018   4 23  3    2.09
2018   4 23  4    1.77
2018   4 23  5    1.75
2018   4 23  6    1.90
2018   4 23  7    1.97
2018   4 23  8    2.05
2018   4 23  9    2.44
2018   4 23 10    2.60
2018   4 23 11    2.89
2018   4 23 12    2.94
2018   4 23 13    2.84
2018   4 23 14    2.88
2018   4 23 15    2.82
2018   4 23 16    2.73
2018   4 23 17    2.45
2018   4 23 18    2.62
2018   4 23 19    3.17
2018   4 23 20    1.90
2018   4 23 21    1.11
2018   4 23 22    1.05
2018   4 23 23    1.33
2018   4 23 24    1.64
2018   4 23 25    1.53
2018   4 23 26    1.38
2018   4 23 27    1.38
2018   4 23 28    1.34
2018   4 23 29    1.28
2018   4 23 30    1.18
2018   4 23 31    0.91
2018   4 23 32    0.79
2018   4 23 33    0.59
2018   4 23 34    0.63
2018   4 23 35    0.73
2018   4 23 36    0.84
2018   4 23 37    0.73
2018   4 23 38    0.52
2018   4 23 39    0.52
2018   4 23 40    0.62
2018   4 23 41    0.71
2018   4 23 42    0.71
2018   4 23 43    1.29
2018   4 23 44    1.81
2018   4 23 45    1.32
2018   4 23 46    0.80
2018   4 23 47    0.80
2018   4 23 48    1.02
2018   4 23 49    0.37
2018   4 23 50   -0.02
2018   4 23 51   -0.72
2018   4 23 52   -1.52
2018   4 23 53   -3.10
2018   4 23 54   -3.48
2018   4 23 55   -2.44
2018   4 23 56   -2.83
2018   4 23 57   -3.10
2018   4 23 58   -2.96
2018   4 23 59   -2.35
2018   5  0  0   -2.83
2018   5  0  1   -3.33
2018   5  0  2   -3.60
2018   5  0  3   -3.54
2018   5  0  4   -3.49
2018   5  0  5   -3.57
2018   5  0  6   -3.55
2018   5  0  7   -3.24
2018   5  0  8   -2.95
2018   5  0  9   -2.33
2018   5  0 10   -1.93
2018   5  0 11   -3.12
2018   5  0 12   -3.70
2018   5  0 13   -3.63
2018   5  0 14   -3.46
2018   5  0 15   -3.37
2018   5  0 16   -3.41
2018   5  0 17   -3.48
2018   5  0 18   -3.29
2018   5  0 19   -3.04
2018   5  0 20   -3.04
2018   5  0 21   -3.21
2018   5  0 22   -3.25
2018   5  0 23   -3.20
2018   5  0 24   -3.34
2018   5  0 25   -3.45
2018   5  0 26   -3.44
2018   5  0 27   -3.45
2018   5  0 28   -3.34
2018   5  0 29   -3.05
2018   5  0 30   -3.33
2018   5  0 31   -3.02
2018   5  0 32   -2.84
2018   5  0 33   -2.64
2018   5  0 34   -2.83
2018   5  0 35   -2.78
2018   5  0 36   -2.82
2018   5  0 37   -2.79
2018   5  0 38   -2.72
2018   5  0 39   -2.92
2018   5  0 40   -2.80
2018   5  0 41   -2.78
2018   5  0 42   -2.76
2018   5  0 43   -2.69
2018   5  0 44   -2.47
2018   5  0 45   -2.42
2018   5  0 46   -2.27
2018   5  0 47   -2.50
2018   5  0 48   -2.27
2018   5  0 49   -2.19
2018   5  0 50   -2.06
2018   5  0 51   -1.48
2018   5  0 52   -1.55
2018   5  0 53   -1.59
2018   5  0 54   -1.13
2018   5  0 55   -0.67
2018   5  0 56    0.04
2018   5  0 57   -0.46
2018   5  0 58   -0.29
2018   5  0 59   -0.88
2018   5  1  0   -0.85
2018   5  1  1   -1.08
2018   5  1  2   -0.68
2018   5  1  3   -0.64
2018   5  1  4   -0.64
2018   5  1  5   -1.64
2018   5  1  6   -2.52
2018   5  1  7   -2.71
2018   5  1  8   -2.77
2018   5  1  9   -2.76
2018   5  1 10   -2.85
2018   5  1 11   -2.87
2018   5  1 12   -2.57
2018   5  1 13   -2.77
2018   5  1 14   -2.88
2018   5  1 15   -2.60
2018   5  1 16   -2.38
2018   5  1 17   -2.14
2018   5  1 18   -1.95
2018   5  1 19   -2.09
2018   5  1 20   -2.09
2018   5  1 21   -1.96
2018   5  1 22   -1.92
2018   5  1 23   -1.72
2018   5  1 24   -1.77
2018   5  1 25   -2.00
2018   5  1 26   -1.60
2018   5  1 27   -1.48
2018   5  1 28   -1.04
2018   5  1 29   -0.96
2018   5  1 30   -0.72
2018   5  1 31   -0.78
2018   5  1 32   -0.86
2018   5  1 33   -0.41
2018   5  1 34   -0.17
2018   5  1 35   -0.11
2018   5  1 36   -0.23
2018   5  1 37    0.23
2018   5  1 38    0.72
2018   5  1 39    0.90
2018   5  1 40    1.42
2018   5  1 41    1.67
2018   5  1 42    1.66
2018   5  1 43    1.82
2018   5  1 44    1.88
2018   5  1 45    2.12
2018   5  1 46    2.19
2018   5  1 47    2.15
2018   5  1 48    2.23
2018   5  1 49    2.42
2018   5  1 50    2.08
2018   5  1 51    1.67
2018   5  1 52    1.94
2018   5  1 53    2.41
2018   5  1 54    2.35
2018   5  1 55    2.48
2018   5  1 56    2.59
2018   5  1 57    2.32
2018   5  1 58    0.28
2018   5  1 59    0.20
2018   5  2  0    0.42
2018   5  2  1    0.54
2018   5  2  2    0.41
2018   5  2  3    0.43
2018   5  2  4    1.56
2018   5  2  5    1.79
2018   5  2  6    1.96
2018   5  2  7    2.23
2018   5  2  8    2.82
2018   5  2  9    2.20
2018   5  2 10    2.27
2018   5  2 11    2.07
2018   5  2 12    1.45
2018   5  2 13    1.16
2018   5  2 14    0.52
2018   5  2 15    0.47
2018   5  2 16    0.33
2018   5  2 17   -0.51
2018   5  2 18   -0.47
2018   5  2 19   -0.15
2018   5  2 20   -0.70
2018   5  2 21   -0.87
2018   5  2 22   -1.42
2018   5  2 23   -1.64
2018   5  2 24   -2.20
2018   5  2 25   -2.47
2018   5  2 26   -2.79
2018   5  2 27   -2.80
2018   5  2 28   -3.09
2018   5  2 29   -2.96
2018   5  2 30   -3.26
2018   5  2 31   -2.80
2018   5  2 32   -2.28
2018   5  2 33   -2.66
2018   5  2 34   -2.96
2018   5  2 35   -2.73
2018   5  2 36   -3.16
2018   5  2 37   -3.28
2018   5  2 38   -3.20
2018   5  2 39   -3.16
2018   5  2 40   -3.19
2018   5  2 41   -3.28
2018   5  2 42   -3.31
2018   5  2 43   -3.33
2018   5  2 44   -3.38
2018   5  2 45   -3.36
2018   5  2 46   -3.38
2018   5  2 47   -3.35
2018   5  2 48   -3.23
2018   5  2 49   -3.02
2018   5  2 50   -2.97
2018   5  2 51   -2.99
2018   5  2 52   -2.80
2018   5  2 53   -2.64
2018   5  2 54   -2.58
2018   5  2 55   -2.56
2018   5  2 56   -2.10
2018   5  2 57   -2.72
2018   5  2 58   -2.74
2018   5  2 59   -2.87
2018   5  3  0   -3.06
2018   5  3  1   -3.05
2018   5  3  2   -3.01
2018   5  3  3   -2.97
2018   5  3  4   -3.07
2018   5  3  5   -3.25
2018   5  3  6   -3.25
2018   5  3  7   -3.31
2018   5  3  8   -2.98
2018   5  3  9   -2.61
2018   5  3 10   -2.79
2018   5  3 11   -3.07
2018   5  3 12   -3.34
2018   5  3 13   -3.35
2018   5  3 14   -3.31
2018   5  3 15   -3.37
2018   5  3 16   -0.85
2018   5  3 17   -0.57
2018   5  3 18    0.25
2018   5  3 19    0.55
2018   5  3 20    0.72
2018   5  3 21    0.40
2018   5  3 22    0.03
2018   5  3 23    0.01
2018   5  3 24    0.23
2018   5  3 25   -0.29
2018   5  3 26   -0.74
2018   5  3 27   -0.36
2018   5  3 28   -0.34
2018   5  3 29   -1.20
2018   5  3 30   -1.17
2018   5  3 31   -0.50
2018   5  3 32   -0.94
2018   5  3 33   -0.97
2018   5  3 34   -0.95
2018   5  3 35    0.85
2018   5  3 36    1.46
2018   5  3 37    0.71
2018   5  3 38    1.28
2018   5  3 39    1.68
2018   5  3 40   -0.25
2018   5  3 41   -0.02
2018   5  3 42   -0.05
2018   5  3 43    1.33
2018   5  3 44    1.50
2018   5  3 45    0.38
2018   5  3 46    1.10
2018   5  3 47    1.33
2018   5  3 48    1.42
2018   5  3 49    1.10
2018   5  3 50    0.51
2018   5  3 51    1.33
2018   5  3 52    1.76
2018   5  3 53    1.90
2018   5  3 54    1.91
2018   5  3 55    1.55
2018   5  3 56    1.84
2018   5  3 57    2.95
2018   5  3 58    3.08
2018   5  3 59    3.55
2018   5  4  0    3.53
2018   5  4  1    3.00
2018   5  4  2    3.50
2018   5  4  3    3.48
2018   5  4  4    3.76
2018   5  4  5    3.56
2018   5  4  6    3.32
2018   5  4  7    3.55
2018   5  4  8    3.10
2018   5  4  9    3.11
2018   5  4 10    3.07
2018   5  4 11    2.99
2018   5  4 12    3.06
2018   5  4 13    3.12
2018   5  4 14    3.29
2018   5  4 15    3.00
2018   5  4 16    3.24
2018   5  4 17    2.90
2018   5  4 18    3.26
2018   5  4 19    3.32
2018   5  4 20    3.23
2018   5  4 21    2.90
2018   5  4 22    2.98
2018   5  4 23    2.91
2018   5  4 24    2.89
2018   5  4 25    2.73
2018   5  4 26    2.48
2018   5  4 27    2.23
2018   5  4 28    2.71
2018   5  4 29    2.22
2018   5  4 30    0.90
2018   5  4 31    0.42
2018   5  4 32    0.13
2018   5  4 33   -0.17
2018   5  4 34    0.55
2018   5  4 35    0.70
2018   5  4 36    1.49
2018   5  4 37    1.69
2018   5  4 38    1.64
2018   5  4 39    1.66
2018   5  4 40    1.43
2018   5  4 41    1.91
2018   5  4 42    1.83
2018   5  4 43    1.79
2018   5  4 44    1.69
2018   5  4 45    1.60
2018   5  4 46    0.88
2018   5  4 47    0.92
2018   5  4 48    0.68
2018   5  4 49    0.71
2018   5  4 50    0.47
2018   5  4 51    0.53
2018   5  4 52    0.41
2018   5  4 53    0.32
2018   5  4 54    0.29
2018   5  4 55    0.17
2018   5  4 56    0.19
2018   5  4 57    0.41
2018   5  4 58    0.36
2018   5  4 59    0.24
2018   5  5  0   -0.11
2018   5  5  1   -0.35
2018   5  5  2    0.59
2018   5  5  3    0.71
2018   5  5  4    0.68
2018   5  5  5    0.56
2018   5  5  6    0.38
2018   5  5  7    0.15
2018   5  5  8    0.17
2018   5  5  9   -0.06
2018   5  5 10   -0.60
2018   5  5 11    0.13
2018   5  5 12   -0.46
2018   5  5 13   -0.67
2018   5  5 14   -0.47
2018   5  5 15   -0.85
2018   5  5 16   -1.09
2018   5  5 17   -1.14
2018   5  5 18   -1.16
2018   5  5 19   -0.85
2018   5  5 20   -0.79
2018   5  5 21   -0.64
2018   5  5 22   -0.84
2018   5  5 23   -0.78
2018   5  5 24   -0.88
2018   5  5 25   -0.85
2018   5  5 26   -0.79
2018   5  5 27   -1.20
2018   5  5 28   -1.30
2018   5  5 29   -0.44
2018   5  5 30   -2.57
2018   5  5 31   -2.95
2018   5  5 32   -2.53
2018   5  5 33   -2.04
2018   5  5 34   -1.70
2018   5  5 35   -0.98
2018   5  5 36   -0.42
2018   5  5 37   -0.78
2018   5  5 38   -0.83
2018   5  5 39   -1.79
2018   5  5 40   -2.44
2018   5  5 41   -2.00
2018   5  5 42   -2.25
2018   5  5 43   -2.37
2018   5  5 44   -2.96
2018   5  5 45   -3.58
2018   5  5 46   -3.50
2018   5  5 47   -3.29
2018   5  5 48   -3.20
2018   5  5 49   -3.11
2018   5  5 50   -3.15
2018   5  5 51   -3.20
2018   5  5 52   -3.15
2018   5  5 53   -3.09
2018   5  5 54   -2.63
2018   5  5 55   -1.52
2018   5  5 56   -2.10
2018   5  5 57   -2.26
2018   5  5 58   -2.44
2018   5  5 59   -2.41
2018   5  6  0   -2.66
2018   5  6  1   -2.62
2018   5  6  2   -1.24
2018   5  6  3   -1.25
2018   5  6  4   -0.51
2018   5  6  5   -0.51
2018   5  6  6   -0.68
2018   5  6  7    0.60
2018   5  6  8    0.27
2018   5  6  9    1.48
2018   5  6 10    1.04
2018   5  6 11    0.21
2018   5  6 12    0.28
2018   5  6 13    0.60
2018   5  6 14    0.00
2018   5  6 15    0.09
2018   5  6 16   -1.64
2018   5  6 17   -1.36
2018   5  6 18   -1.17
2018   5  6 19   -1.46
2018   5  6 20   -1.82
2018   5  6 21   -2.00
2018   5  6 22   -2.14
2018   5  6 23   -2.64
2018   5  6 24   -2.78
2018   5  6 25   -2.67
2018   5  6 26   -2.68
2018   5  6 27   -2.52
2018   5  6 28   -3.10
2018   5  6 29   -3.05
2018   5  6 30   -3.18
2018   5  6 31   -2.86
2018   5  6 32   -3.08
2018   5  6 33   -2.91
2018   5  6 34   -2.98
2018   5  6 35   -2.99
2018   5  6 36   -2.92
2018   5  6 37   -3.00
2018   5  6 38   -2.95
2018   5  6 39   -3.02
2018   5  6 40   -3.05
2018   5  6 41   -2.65
2018   5  6 42   -2.08
2018   5  6 43   -2.57
2018   5  6 44   -2.03
2018   5  6 45   -1.97
2018   5  6 46   -1.74
2018   5  6 47   -1.22
2018   5  6 48   -1.16
2018   5  6 49   -1.00
2018   5  6 50   -1.14
2018   5  6 51   -1.40
2018   5  6 52   -0.30
2018   5  6 53   -0.67
2018   5  6 54   -0.65
2018   5  6 55   -0.64
2018   5  6 56   -0.59
2018   5  6 57   -0.62
2018   5  6 58   -0.65
2018   5  6 59   -0.55
2018   5  7  0   -0.19
2018   5  7  1   -0.10
2018   5  7  2    0.33
2018   5  7  3    1.05
2018   5  7  4    1.28
2018   5  7  5    1.42
2018   5  7  6    1.40
2018   5  7  7    1.41
2018   5  7  8    1.07
2018   5  7  9    0.59
2018   5  7 10    0.72
2018   5  7 11    1.17
2018   5  7 12   -0.23
2018   5  7 13   -0.70
2018   5  7 14   -0.70
2018   5  7 15   -0.89
2018   5  7 16   -0.90
2018   5  7 17   -1.01
2018   5  7 18   -0.93
2018   5  7 19   -0.86
2018   5  7 20   -1.16
2018   5  7 21   -1.32
2018   5  7 22   -1.79
2018   5  7 23   -1.95
2018   5  7 24   -1.60
2018   5  7 25   -1.70
2018   5  7 26   -1.85
2018   5  7 27   -2.14
2018   5  7 28   -2.27
